"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20210601 ~ 20220531"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"서울특별시 송파구 오금동","2","0002","0000","대림","84.91","202109","9","170,000","7","1988","위례성대로 176","20211215","-","-"
"서울특별시 송파구 오금동","2","0002","0000","대림","125.79","202109","30","150,000","13","1988","마천로7길 4","","-","-"
"서울특별시 송파구 오금동","2","0002","0000","대림","125.79","202110","3","177,000","7","1988","마천로7길 4","","-","-"
"서울특별시 송파구 오금동","2","0002","0000","대림","125.79","202112","24","182,000","5","1988","위례성대로 176","","중개거래","서울 송파구"
"서울특별시 송파구 오금동","130-3","0130","0003","더뷰21","54.943","202106","12","87,000","7","2021","동남로 312","","-","-"
"서울특별시 송파구 오금동","130-3","0130","0003","더뷰21","54.943","202106","25","86,500","4","2021","동남로 312","","-","-"
"서울특별시 송파구 오금동","130-3","0130","0003","더뷰21","54.943","202106","27","88,000","11","2021","동남로 312","","-","-"
"서울특별시 송파구 오금동","130-3","0130","0003","더뷰21","54.943","202107","6","87,500","9","2021","동남로 312","","-","-"
"서울특별시 송파구 오금동","81-1","0081","0001","매그놀리아(2차)","75.28","202202","21","55,000","6","2004","중대로 290","","직거래","-"
"서울특별시 송파구 오금동","118-23","0118","0023","명성화인캐슬","72.38","202108","30","63,000","5","2003","동남로30길 16","","-","-"
"서울특별시 송파구 오금동","55-8","0055","0008","반석블레스빌","83.15","202201","10","91,000","3","2002","동남로23가길 20","","중개거래","서울 강동구, 서울 송파구"
"서울특별시 송파구 오금동","160","0160","0000","삼성","73.59","202108","7","108,000","12","1989","문정로 197","","-","-"
"서울특별시 송파구 오금동","160","0160","0000","삼성","84.87","202110","19","125,000","5","1989","문정로 197","","-","-"
"서울특별시 송파구 오금동","166","0166","0000","상아1차아파트","106.61","202106","30","160,000","4","1984","오금로 405","","-","-"
"서울특별시 송파구 오금동","165","0165","0000","상아2차아파트","45.77","202106","16","93,000","12","1988","오금로 407","","-","-"
"서울특별시 송파구 오금동","165","0165","0000","상아2차아파트","45.77","202107","30","95,000","3","1988","오금로 407","","-","-"
"서울특별시 송파구 오금동","165","0165","0000","상아2차아파트","84.98","202108","9","135,000","4","1988","오금로 407","","-","-"
"서울특별시 송파구 오금동","165","0165","0000","상아2차아파트","45.77","202108","9","92,500","8","1988","오금로 407","","-","-"
"서울특별시 송파구 오금동","165","0165","0000","상아2차아파트","84.98","202109","9","140,000","13","1988","오금로 407","","-","-"
"서울특별시 송파구 오금동","165","0165","0000","상아2차아파트","50.72","202109","28","83,600","9","1988","오금로 407","","-","-"
"서울특별시 송파구 오금동","165","0165","0000","상아2차아파트","45.77","202110","2","94,000","14","1988","오금로 407","","-","-"
"서울특별시 송파구 오금동","165","0165","0000","상아2차아파트","45.77","202111","10","95,000","7","1988","오금로 407","","중개거래","서울 마포구, 서울 송파구"
"서울특별시 송파구 오금동","165","0165","0000","상아2차아파트","50.72","202111","10","104,500","8","1988","오금로 407","","중개거래","서울 송파구"
"서울특별시 송파구 오금동","165","0165","0000","상아2차아파트","60","202112","4","120,000","11","1988","오금로 407","","중개거래","서울 송파구"
"서울특별시 송파구 오금동","165","0165","0000","상아2차아파트","50.72","202201","10","99,000","10","1988","오금로 407","","중개거래","서울 송파구"
"서울특별시 송파구 오금동","165","0165","0000","상아2차아파트","50.72","202201","20","99,000","13","1988","오금로 407","","중개거래","서울 송파구"
"서울특별시 송파구 오금동","165","0165","0000","상아2차아파트","45.77","202202","12","87,500","6","1988","오금로 407","","중개거래","서울 송파구"
"서울특별시 송파구 오금동","165","0165","0000","상아2차아파트","45.77","202203","12","94,000","10","1988","오금로 407","","중개거래","서울 송파구"
"서울특별시 송파구 오금동","165","0165","0000","상아2차아파트","45.77","202204","18","96,000","12","1988","오금로 407","","중개거래","서울 송파구"
"서울특별시 송파구 오금동","165","0165","0000","상아2차아파트","45.77","202205","11","99,500","8","1988","오금로 407","","중개거래","서울 송파구"
"서울특별시 송파구 오금동","165","0165","0000","상아2차아파트","60","202205","28","122,500","1","1988","오금로 407","","중개거래","서울 송파구"
"서울특별시 송파구 오금동","135","0135","0000","송파두산위브","59.9823","202106","19","118,800","4","2019","성내천로 103","","-","-"
"서울특별시 송파구 오금동","135","0135","0000","송파두산위브","59.9823","202108","21","120,000","5","2019","성내천로 103","","-","-"
"서울특별시 송파구 오금동","135","0135","0000","송파두산위브","84.9703","202108","22","141,700","21","2019","성내천로 103","","-","-"
"서울특별시 송파구 오금동","135","0135","0000","송파두산위브","59.9823","202201","27","120,000","6","2019","성내천로 103","","중개거래","서울 송파구"
"서울특별시 송파구 오금동","616","0616","0000","송파레미니스","84.82","202106","14","139,500","12","2017","성내천로 6","","-","-"
"서울특별시 송파구 오금동","617","0617","0000","송파레미니스2단지","84.82","202112","20","120,000","15","2018","동남로 341","","직거래","-"
"서울특별시 송파구 오금동","619","0619","0000","송파호반베르디움더퍼스트","101.4632","202106","8","160,000","12","2018","동남로 342","","-","-"
"서울특별시 송파구 오금동","619","0619","0000","송파호반베르디움더퍼스트","101.4632","202106","19","164,000","16","2018","동남로 342","","-","-"
"서울특별시 송파구 오금동","80-15","0080","0015","슈프림하우스","29.96","202203","24","34,100","4","2022","마천로 123","","직거래","-"
"서울특별시 송파구 오금동","80-15","0080","0015","슈프림하우스","29.19","202203","24","31,950","2","2022","마천로 123","","직거래","-"
"서울특별시 송파구 오금동","80-15","0080","0015","슈프림하우스","20.29","202203","24","22,850","4","2022","마천로 123","","직거래","-"
"서울특별시 송파구 오금동","80-15","0080","0015","슈프림하우스","21.39","202203","24","24,700","4","2022","마천로 123","","직거래","-"
"서울특별시 송파구 오금동","80-15","0080","0015","슈프림하우스","20.23","202203","24","22,800","4","2022","마천로 123","","직거래","-"
"서울특별시 송파구 오금동","80-15","0080","0015","슈프림하우스","20.99","202203","24","23,650","4","2022","마천로 123","","직거래","-"
"서울특별시 송파구 오금동","80-15","0080","0015","슈프림하우스","42.73","202203","24","49,050","6","2022","마천로 123","","직거래","-"
"서울특별시 송파구 오금동","80-15","0080","0015","슈프림하우스","36.77","202203","24","41,250","7","2022","마천로 123","","직거래","-"
"서울특별시 송파구 오금동","80-15","0080","0015","슈프림하우스","37.72","202203","24","41,700","5","2022","마천로 123","","직거래","-"
"서울특별시 송파구 오금동","80-15","0080","0015","슈프림하우스","20.27","202203","24","23,400","5","2022","마천로 123","","직거래","-"
"서울특별시 송파구 오금동","80-15","0080","0015","슈프림하우스","35.33","202203","24","38,850","5","2022","마천로 123","","직거래","-"
"서울특별시 송파구 오금동","80-15","0080","0015","슈프림하우스","36.77","202203","24","41,250","6","2022","마천로 123","","직거래","-"
"서울특별시 송파구 오금동","80-15","0080","0015","슈프림하우스","42.73","202203","24","47,050","7","2022","마천로 123","","직거래","-"
"서울특별시 송파구 오금동","80-15","0080","0015","슈프림하우스","28.92","202203","24","31,650","2","2022","마천로 123","","직거래","-"
"서울특별시 송파구 오금동","80-15","0080","0015","슈프림하우스","21.39","202203","24","24,150","2","2022","마천로 123","","직거래","-"
"서울특별시 송파구 오금동","80-15","0080","0015","슈프림하우스","29.92","202203","24","32,250","2","2022","마천로 123","","직거래","-"
"서울특별시 송파구 오금동","80-15","0080","0015","슈프림하우스","29.01","202203","24","31,750","2","2022","마천로 123","","직거래","-"
"서울특별시 송파구 오금동","80-15","0080","0015","슈프림하우스","29.96","202203","24","34,100","3","2022","마천로 123","","직거래","-"
"서울특별시 송파구 오금동","80-15","0080","0015","슈프림하우스","29.19","202203","24","32,550","3","2022","마천로 123","","직거래","-"
"서울특별시 송파구 오금동","80-15","0080","0015","슈프림하우스","28.92","202203","24","32,250","3","2022","마천로 123","","직거래","-"
"서울특별시 송파구 오금동","80-15","0080","0015","슈프림하우스","21.39","202203","24","24,700","3","2022","마천로 123","","직거래","-"
"서울특별시 송파구 오금동","80-15","0080","0015","슈프림하우스","29.92","202203","24","33,050","3","2022","마천로 123","","직거래","-"
"서울특별시 송파구 오금동","80-15","0080","0015","슈프림하우스","29.01","202203","24","32,350","3","2022","마천로 123","","직거래","-"
"서울특별시 송파구 오금동","80-15","0080","0015","슈프림하우스","36.77","202203","24","41,250","8","2022","마천로 123","","직거래","-"
"서울특별시 송파구 오금동","80-15","0080","0015","슈프림하우스","42.73","202203","24","47,050","8","2022","마천로 123","","직거래","-"
"서울특별시 송파구 오금동","80-15","0080","0015","슈프림하우스","29.96","202203","24","33,450","2","2022","마천로 123","","직거래","-"
"서울특별시 송파구 오금동","80-15","0080","0015","슈프림하우스","21.2","202203","24","23,850","4","2022","마천로 123","","직거래","-"
"서울특별시 송파구 오금동","67","0067","0000","아남","71.26","202107","2","99,000","8","1992","성내천로6길 1-13","","-","-"
"서울특별시 송파구 오금동","67","0067","0000","아남","84.93","202108","20","124,000","14","1992","성내천로6길 1-13","","-","-"
"서울특별시 송파구 오금동","67","0067","0000","아남","47.88","202109","5","104,300","1","1992","성내천로6길 1-13","","-","-"
"서울특별시 송파구 오금동","80-14","0080","0014","아키스","61.82","202112","22","56,800","7","2003","마천로 121","","중개거래","서울 송파구"
"서울특별시 송파구 오금동","1-6","0001","0006","에스아이팰리스송파올림픽공원","16.6","202203","19","30,300","9","2021","양재대로 1158","","직거래","-"
"서울특별시 송파구 오금동","1-6","0001","0006","에스아이팰리스송파올림픽공원","16.6","202203","19","31,100","11","2021","양재대로 1158","","직거래","-"
"서울특별시 송파구 오금동","1-6","0001","0006","에스아이팰리스송파올림픽공원","16.6","202203","19","31,600","13","2021","양재대로 1158","","직거래","-"
"서울특별시 송파구 오금동","1-6","0001","0006","에스아이팰리스송파올림픽공원","16.6","202203","19","29,300","6","2021","양재대로 1158","","직거래","-"
"서울특별시 송파구 오금동","1-6","0001","0006","에스아이팰리스송파올림픽공원","16.6","202203","19","30,100","8","2021","양재대로 1158","","직거래","-"
"서울특별시 송파구 오금동","29-5","0029","0005","오륜파크빌","81.57","202107","27","55,000","4","2005","양재대로72길 52","","-","-"
"서울특별시 송파구 오금동","615","0615","0000","올림픽파크센트레빌","84.1625","202106","22","150,000","12","2009","양재대로72길 5","","-","-"
"서울특별시 송파구 오금동","615","0615","0000","올림픽파크센트레빌","84.6819","202110","5","162,000","15","2009","양재대로72길 5","20211130","-","-"
"서울특별시 송파구 오금동","615","0615","0000","올림픽파크센트레빌","84.6819","202112","21","145,000","15","2009","양재대로72길 5","","중개거래","서울 송파구"
"서울특별시 송파구 오금동","76","0076","0000","우송그린","84.96","202107","31","68,000","5","1992","성내천로 28","","-","-"
"서울특별시 송파구 오금동","164","0164","0000","우창","109.72","202108","16","156,000","2","1985","동남로24길 6","","-","-"
"서울특별시 송파구 오금동","164","0164","0000","우창","76.42","202110","29","134,000","7","1985","동남로24길 6","","-","-"
"서울특별시 송파구 오금동","43","0043","0000","현대(2-4차)","84.98","202106","5","183,000","14","1984","오금로35길 17","","-","-"
"서울특별시 송파구 오금동","43","0043","0000","현대(2-4차)","84.98","202107","5","186,000","9","1984","오금로35길 17","20210828","-","-"
"서울특별시 송파구 오금동","43","0043","0000","현대(2-4차)","84.98","202107","31","187,000","8","1984","오금로35길 17","","-","-"
"서울특별시 송파구 오금동","43","0043","0000","현대(2-4차)","84.98","202108","2","185,000","13","1984","오금로35길 17","","-","-"
"서울특별시 송파구 오금동","43","0043","0000","현대(2-4차)","84.98","202108","7","185,000","2","1984","오금로35길 17","","-","-"
"서울특별시 송파구 오금동","43","0043","0000","현대(2-4차)","84.98","202108","30","185,500","9","1984","오금로35길 17","","-","-"
"서울특별시 송파구 오금동","43","0043","0000","현대(2-4차)","170.32","202109","1","229,000","4","1984","오금로35길 17","","-","-"
"서울특별시 송파구 오금동","43","0043","0000","현대(2-4차)","84.98","202110","6","189,000","11","1984","오금로35길 17","","-","-"
"서울특별시 송파구 오금동","43","0043","0000","현대(2-4차)","84.98","202110","21","180,000","8","1984","오금로35길 17","20211201","-","-"
"서울특별시 송파구 오금동","43","0043","0000","현대(2-4차)","84.98","202112","7","180,000","8","1984","오금로35길 17","","직거래","-"
"서울특별시 송파구 오금동","43","0043","0000","현대(2-4차)","170.32","202203","5","224,000","9","1984","오금로35길 17","","중개거래","서울 송파구"
"서울특별시 송파구 오금동","43","0043","0000","현대(2-4차)","84.98","202204","18","184,000","3","1984","오금로35길 17","","중개거래","서울 송파구"
"서울특별시 송파구 오금동","11","0011","0000","현대백조","31","202106","2","59,000","3","1997","양재대로72길 20","","-","-"
"서울특별시 송파구 오금동","11","0011","0000","현대백조","31","202106","23","60,000","9","1997","양재대로72길 20","","-","-"
"서울특별시 송파구 오금동","11","0011","0000","현대백조","31","202107","7","58,000","1","1997","양재대로72길 20","","-","-"
"서울특별시 송파구 오금동","11","0011","0000","현대백조","31","202108","13","64,200","5","1997","양재대로72길 20","","-","-"
"서울특별시 송파구 오금동","11","0011","0000","현대백조","84.92","202109","4","146,500","15","1997","양재대로72길 15","20220105","-","-"
"서울특별시 송파구 오금동","11","0011","0000","현대백조","31","202204","1","59,500","3","1997","양재대로72길 20","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","183-12","0183","0012","NS파인트리","19.7","202106","28","31,000","13","2021","백제고분로7길 41","","-","-"
"서울특별시 송파구 잠실동","183-12","0183","0012","NS파인트리","19.7","202112","6","31,500","13","2021","백제고분로7길 41","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","40","0040","0000","갤러리아팰리스","123.291","202106","25","258,000","36","2005","올림픽로 212","","-","-"
"서울특별시 송파구 잠실동","40","0040","0000","갤러리아팰리스","176.034","202107","8","334,000","41","2005","올림픽로 212","","-","-"
"서울특별시 송파구 잠실동","40","0040","0000","갤러리아팰리스","123.291","202107","23","244,000","10","2005","올림픽로 212","","-","-"
"서울특별시 송파구 잠실동","40","0040","0000","갤러리아팰리스","162.419","202108","6","333,000","42","2005","올림픽로 212","","-","-"
"서울특별시 송파구 잠실동","40","0040","0000","갤러리아팰리스","176.034","202108","25","328,000","7","2005","올림픽로 212","","-","-"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","116.19","202106","8","274,000","9","2006","잠실로 88","","-","-"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","59.97","202106","12","174,800","22","2006","잠실로 88","","-","-"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","84.82","202107","2","227,000","21","2006","잠실로 88","","-","-"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","59.97","202107","3","179,000","4","2006","잠실로 88","","-","-"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","135.82","202107","12","300,000","9","2006","잠실로 88","","-","-"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","84.82","202107","13","223,000","26","2006","잠실로 88","","-","-"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","135.82","202107","17","304,000","30","2006","잠실로 88","","-","-"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","84.82","202107","24","214,500","17","2006","잠실로 88","","-","-"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","84.82","202108","16","226,000","21","2006","잠실로 88","","-","-"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","59.97","202108","20","180,000","14","2006","잠실로 88","","-","-"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","84.82","202109","1","230,000","17","2006","잠실로 88","","-","-"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","84.82","202109","3","233,500","10","2006","잠실로 88","","-","-"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","136.74","202109","8","299,500","30","2006","잠실로 88","","-","-"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","84.82","202109","16","219,000","25","2006","잠실로 88","","-","-"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","59.97","202109","30","198,000","11","2006","잠실로 88","","-","-"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","59.97","202110","11","187,500","21","2006","잠실로 88","","-","-"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","84.82","202110","16","235,000","10","2006","잠실로 88","","-","-"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","59.97","202110","28","201,000","28","2006","잠실로 88","","-","-"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","84.82","202111","8","248,000","18","2006","잠실로 88","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","135.82","202111","24","354,000","27","2006","잠실로 88","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","116.19","202112","3","285,000","16","2006","잠실로 88","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","116.19","202112","17","270,000","20","2006","잠실로 88","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","59.97","202112","27","184,000","8","2006","잠실로 88","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","84.82","202202","7","230,000","5","2006","잠실로 88","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","59.97","202202","9","190,000","20","2006","잠실로 88","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","84.82","202202","12","230,000","14","2006","잠실로 88","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","59.97","202202","28","184,000","13","2006","잠실로 88","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","135.82","202202","28","355,000","22","2006","잠실로 88","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","84.82","202202","28","238,000","24","2006","잠실로 88","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","59.97","202203","24","184,000","3","2006","잠실로 88","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","116.19","202204","23","275,500","7","2006","잠실로 88","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","116.19","202205","12","270,000","23","2006","잠실로 88","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","84.82","202205","17","222,000","5","2006","잠실로 88","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","84.82","202205","20","223,000","9","2006","잠실로 88","","중개거래","서울 강동구, 서울 송파구"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","116.19","202205","23","270,000","12","2006","잠실로 88","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","27.68","202106","8","99,300","16","2008","올림픽로 135","","-","-"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","27.68","202106","17","104,000","15","2008","올림픽로 135","","-","-"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","27.68","202106","19","110,000","28","2008","올림픽로 135","","-","-"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","84.99","202106","19","233,000","20","2008","올림픽로 135","","-","-"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","27.68","202106","19","101,500","19","2008","올림픽로 135","","-","-"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","27.68","202106","21","101,000","8","2008","올림픽로 135","","-","-"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","84.99","202107","10","240,000","22","2008","올림픽로 135","","-","-"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","59.99","202107","24","190,000","4","2008","올림픽로 135","","-","-"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","84.99","202107","24","245,000","17","2008","올림픽로 135","","-","-"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","59.99","202108","10","198,000","21","2008","올림픽로 135","","-","-"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","84.99","202108","10","240,000","4","2008","올림픽로 135","","-","-"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","27.68","202108","13","112,000","28","2008","올림픽로 135","","-","-"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","84.99","202108","14","249,000","16","2008","올림픽로 135","","-","-"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","27.68","202108","18","96,500","26","2008","올림픽로 135","","-","-"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","27.68","202108","18","111,500","29","2008","올림픽로 135","","-","-"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","27.68","202108","18","99,500","30","2008","올림픽로 135","","-","-"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","27.68","202108","20","123,000","24","2008","올림픽로 135","20211029","-","-"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","27.68","202108","20","123,000","24","2008","올림픽로 135","","-","-"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","27.68","202108","28","103,000","21","2008","올림픽로 135","","-","-"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","84.99","202109","4","250,000","21","2008","올림픽로 135","","-","-"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","27.68","202109","6","110,000","6","2008","올림픽로 135","","-","-"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","27.68","202109","7","122,500","22","2008","올림픽로 135","","-","-"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","59.99","202109","11","196,000","6","2008","올림픽로 135","","-","-"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","27.68","202109","15","114,500","20","2008","올림픽로 135","","-","-"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","27.68","202109","15","101,000","23","2008","올림픽로 135","","-","-"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","27.68","202109","24","87,000","1","2008","올림픽로 135","","-","-"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","27.68","202109","25","127,500","18","2008","올림픽로 135","","-","-"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","27.68","202110","1","113,000","30","2008","올림픽로 135","","-","-"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","84.99","202110","16","258,000","21","2008","올림픽로 135","","-","-"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","84.99","202110","18","262,000","22","2008","올림픽로 135","","-","-"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","84.99","202111","6","240,000","3","2008","올림픽로 135","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","84.99","202111","11","258,500","9","2008","올림픽로 135","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","84.99","202111","12","260,000","6","2008","올림픽로 135","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","84.99","202111","23","245,000","16","2008","올림픽로 135","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","84.99","202112","2","255,000","5","2008","올림픽로 135","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","84.99","202112","4","257,000","11","2008","올림픽로 135","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","124.22","202112","30","350,000","20","2008","올림픽로 135","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","84.99","202201","2","250,000","5","2008","올림픽로 135","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","124.22","202201","8","300,000","6","2008","올림픽로 135","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","124.22","202201","20","305,000","3","2008","올림픽로 135","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","27.68","202203","11","105,000","13","2008","올림픽로 135","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","27.68","202203","18","107,000","29","2008","올림픽로 135","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","27.68","202203","25","99,700","10","2008","올림픽로 135","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","27.68","202204","8","106,500","28","2008","올림픽로 135","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","59.99","202204","19","188,000","13","2008","올림픽로 135","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","27.68","202204","23","106,000","10","2008","올림픽로 135","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","27.68","202204","27","95,000","32","2008","올림픽로 135","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","84.99","202204","27","245,000","8","2008","올림픽로 135","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","84.99","202204","27","265,000","17","2008","올림픽로 135","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","84.99","202204","27","230,000","14","2008","올림픽로 135","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","59.99","202205","2","199,000","26","2008","올림픽로 135","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","27.68","202205","5","105,000","19","2008","올림픽로 135","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","27.68","202205","12","107,000","20","2008","올림픽로 135","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","84.99","202205","18","225,000","29","2008","올림픽로 135","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","27.68","202205","19","105,500","24","2008","올림픽로 135","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","59.99","202205","23","208,000","14","2008","올림픽로 135","","중개거래","서울 강남구, 서울 송파구"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","27.68","202205","24","97,000","23","2008","올림픽로 135","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","27.68","202205","28","92,500","2","2008","올림픽로 135","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","86","0086","0000","아시아선수촌아파트","134.485","202106","22","340,000","3","1986","올림픽로4길 15","","-","-"
"서울특별시 송파구 잠실동","86","0086","0000","아시아선수촌아파트","99.385","202107","8","286,500","1","1986","올림픽로4길 15","","-","-"
"서울특별시 송파구 잠실동","86","0086","0000","아시아선수촌아파트","178.325","202108","12","466,000","8","1986","올림픽로4길 15","","-","-"
"서울특별시 송파구 잠실동","86","0086","0000","아시아선수촌아파트","151.008","202111","12","420,000","10","1986","올림픽로4길 15","","중개거래","서울 송파구"
